262615172047335425	What would complete my Sunday: The Patriots winning and the bumblebees(steelers) losing. :)	1
262721439470346241	who ever wins LSU vs Bama this saturday is going to the National Championship	0
263850306813702146	@Raptors have no one to blame in the home opener loss - to the Pacers - Except themselves. Lots of bad shots in the 4th! #Toronto #Raptors	-1
263657404355452929	What time is it? @Chilitime Thurs at 8PM! Improv favorite Comedy Central's Bob Biggerstaff! $5 with promo code: CHILI http://t.co/AMDIoYkQ	1
264220491240325120	Ew , School tomorrow , it gets tiring making straight A's -__-	-1
264011728084410369	#Broncos Peyton Manning named AFC Offensive Player of the month. It's his 5th such honor, second to Tom Brady's 6, tied w/ TD.	0
263331978772901888	LSU needs to do one thing to beat Bama. Run! And stop the Run! Win it in the 4th quarter, GEAUX TIGERS!!	0
264216510564818944	YAAAAAY! Jason is my FAVE!!! "@TheXFactorUSA: ...and like that, @jasonbroccoli becomes the 6th act in the Top 12! #xfactor"	1
264256182217232384	Watching bad reality television with Drew before he leaves for Georgia tomorrow. Bad reality TV...is that redundant? Haha #ILoveMyBestFriend	-1
264213366468382720	@justinbieber tomorrow is the justin bieber consert in louisville kentucky i hope i the OLLG	0
257277446414548992	Matt Flynn may possibly not be as good as Peyton Manning is but he was the second decision for the Miami Dolphins. U... http://t.co/DiqlAOSs	0
255388503544840193	Come SUPPORT the SHOW/MOVEMENT at Parkdale High School on Oct 26th frm 8-11 w/ AJA, DREAMTEAM, HQB, DSB&HIB. LEAVE THE BULLSHIT AT THE DOOR.	1
264230495007690753	Vallejo this Saturday, Nov 3rd at Concert Pub Galleria in Houston, TX! Showtime @ 10pm. H-town hope to see you there!	0
264181328507977729	Park Shin Hye will have a Fan Meeting in the Philippines on March! Is it true? o.0 @fae016	1
256613090441961472	@_KidTurtle chandler & him were going to trade Concords & cool greys, but I was going to tell Da'Shon to not bring them tomorrow.	-1
264207636759732224	@SoonerSweethert Jason will prove himself again tomorrow when he sells out stadiums in more record times.	1
259730435100254208	@AyrtonMatthew Oh i've got Tim Howard tomorrow as well! how many points you get today?	0
263467424689565697	You've seen the Honey Badger video: http://t.co/6QoeR8W1. Now get the pizza: sun-dried to... [pic]: http://t.co/8d986mwZ #foursquare	0
263338672571703297	@_DanGolden And maybe I'm playing Devil's Advocate, but the same person may have written the Wiki entry as sent out the release.	0
263946244416745472	monday is going to be so strange when i go back to school to get my GCSE stuff	0
264213289616162818	4th quarter Westbrook (Honey Badger) is going to miss James Harden. #ThunderUP	-1
264245928876191745	I just saw on tv that Teen Mom 2 is coming out with a new season November 12th, can't wait to see it!	1
260825895240093697	Who's getting a picture with Chris Jericho on Friday? http://t.co/m0EePWBL http://t.co/s2zz6VWO	0
264192192040550400	@KevinBossman the #Chiefs are missing your presence down the seam. What happened to the #Chiefs that played in the 1st half of Atl game?	-1
262240108701437953	Cant tell from up in the upper deck, but looks like TOB may be wearing skechers to a fb game...	0
262923419190968320	Jim Brown praises Trent Richardson - Rookie running back Trent Richardson did more than win Sunday's game for the Br... http://t.co/OCx91jjg	1
264255852234567680	Getting off of Twitter for tonight im gonna get on Tumblr then bed goodnight oh yeah & I WON'T BE HERE THIS WEEKEND SO NO TWITTER TIL SUNDAY	-1
264252522833801216	@machinegunkelly pumped too see you in Tucson on the 27th dude!!! #LaceUp	1
240012265280118784	@_superfreak_ Absolutely both gigs, the Su Casa Beach Tent is on from 12 noon-7 on Saturday if you come to that you'll see Rose Parade!	0
261498833777876992	Anyone help me i need to write a poem due tomorrow about martin luther king jr.	0
264218188840058880	Happy Motha Fuckin Birthday to my wife, Mi Dupes @nyesosweet<3 Love you so much, thankful your still rockin wit me. May God bless you xoxo	1
247981489059397632	Lil Mouse and the buffoons that support his foolishness set the black race back 400 years... Dr. King didn't march for that foolishness...	-1
260112956296155137	Cant wait to go meet the cast of Being Human on Tuesday. Be jealous, bitches.	1
263258743582621696	The department of labor on MLK in Atlanta is having a job fair November 8th 10: 00 am to 2: 00pm even doing on the spot interviews	0
263248236360392704	Oct 30 1974- The Rumble in the Jungle boxing match between Muhammad Ali and George Foreman takes place in Kinshasa, Zaire	0
263909938621980672	@davidhepworth Went for tea at Claridges on Tuesday morning with someone who used to go to Elvis' place in Bel Air for jamming sessions.	0
262582372724252672	Watching Underworld with Jace, having a pretty nice Sunday.	1
262965980328771585	Top SEC teams have chance to play in the Cotton Bowl and Jan. 1 games: Capital One and Outback. As for the Pac-12: Alamo, Sun, Holiday, etc.	0
264110570809204736	White Collar returns in January??? Are you kidding me?! >:-[	0
263415982347935745	David Bowie may be the first celeb I've seen who could make mugshots look like a photoshoot for Calv http://t.co/LjfnErzF	1
248584562341474304	black dude just set civil rights movement back 300 yrs. Dr.King is rolling in grave wishing he'd called in sick 4 that march in DC. #XFactor	0
263592546125639680	@JT1242 @lampauski @pete_sl kirk is true that your a twisted sexuall killer from the 4th dimension?	-1
263306331597971456	Reminder for PCA students, smalls groups will be packing up the Operation Christmas Child shoe boxes tomorrow, so bring in your stuff!	0
264109649236738048	@JKCorden enjoy your last night in swansea! Thursday is all about sin city #sinsavers	1
264259148965883905	@V_Global: F2 DUBAI  3 Nov, 7PM onwards with @thevchief, some VPs, and Directors! Check FB for details! @QNetOfficial @qnetarabic	0
264250438759632896	Five weeks of intense rehearsals almost complete! Last rehearsal day tomorrow before the JBSA cast travels to Singapore! "Take a bow!!	1
263775374616444930	@You_TaeBo_Hoe Ben has said his 1st SB he played like shit and against the Packers he played ok but 3 picks hurts	-1
264259420748398593	November 2nd: Google doodle honoring the birthday of the Nobel prize awarded Greek poet Odysseas Elytis. Morning tweeps http://t.co/gNftbM0H	0
263885438740209665	Going to Baylor on the 9th	0
264241736161845248	@proudliberal63 really debating Florida. Need to look at a few more sources and color it tomorrow.	0
264224998049337344	Only my brother would lose his ipod the 2nd day he gets it #biggestretard	-1
263825073687904256	Yay teen mom 2 starts Monday! But the only reason I watch it is for @TM2LeahDawn :) #TeamLeah	1
264201772732649472	@Marino_PC I may have over did the score but I still think Alabama is gunna win	0
263021398333739008	Wow, Colin Powell going to CMU for MLK Jr. celebration in January. That's cool. A big name for little CMU.	1
263916473897058304	Is announcing an award the same as presenting it? B/C K is announc it 11/1 but what about the actual Golden Globes show in january?	0
263354037360005120	During those 33 years, Iowa's winning percentage among teams from the BCS leagues plus strong independents ranks 24th (29th on the whole)	0
262610278280208385	Q1 1:45. Trent Richardson rushed right to the Cleveland 43 for 1 yard. 3rd & 2.	0
262702015233273856	Sandy is expected to make landfall sometime Monday night along the New Jersey shore, bringing 3 to 6 inches of... http://t.co/u1r41yX3	0
264123900366053376	@ScarleyByrne hi , you are inspires me and so may fans !!!! I need you here in Brazil !!!!!! you read the casual vacany ???	1
259875998194085889	"@FactsAboutMitt: @MittRomney falsely claimed he saw his father march with Martin Luther King Jr.  http://t.co/6I5JYxIQ" #Facts #Truth	-1
261981114237857792	Midnight phone call from @StevenMunro95 filling me in about his mad antics tonight! May as well start calling him Muhammad Ali from now on..	0
242835136150904832	looks like im gonna be watching Kevin Hart: Laugh at My Pain for like the 20th time lol #SoBored	0
263625400301780992	@cbessex Geaux Tigers! I'll be in Death Valley Saturday night for the Game of the Century III	1
261872088242069504	@Pike_JSpell are y'all going to come jam with the Contraband tomorrow?  #loudguitar	0
264219409659330560	I should go to MC and SC game tomorrow , Just so that I can brag on the BEARCAT and complain about what both teams do.	0
263457975363072000	@shaneagmurphy you a Pats fan yet after seeing the best in the business on Sunday?	0
262704326579986432	I may be a Patriots fan but I was really hoping the cowboys would win.....I really hate the Giants....with all my heart....and more...	-1
264161447653806080	"Hey, you're missing Beauty and the Beast, Vampire Diaries & Grey's Anatomy right now on TV. Saturday is Merlin" - @costelloek15 #sisterlife	0
261798557361766400	Emile Heskey scores two goals for the Newcastle Jets in win over the Victory | Herald Sun: http://t.co/DZi6GfiZ via @TheHeraldSun	0
264216855667953664	Apple filed its annual 10-K report with the SEC for FY2012 on Wednesday, showing just how much the company has grown. http://t.co/0Gpu8KpS	1
261176558448939009	Praying Wednesday can beat manager less Rovers. Hoping Jordan Rhodes forgets he put 4 past us last season! #swfc	0
264204875800399873	If you are looking for a laid back guy, consider Wisconsin. Share him please, your share may be the one to save... http://t.co/nR8pefpl	0
264218281945214976	Manchester United can return to the top of the English Premier League on Saturday should they defeat Ar... http://t.co/Cj7JX9mW #Arsenal	1
264225480037773312	@JWalters9 @rrrrgo @AClem318 @hsmith72090 im pumpkin carving again and watching the Alabama vs. Lsu game saturday night!	0
263953930982158336	Get ur excuses in early lol"@MCRisBLUE: Cant see us beating West Ham on sat not now that Howard Webb is on loan to the hammers for the game"	-1
264236694272884736	You know you are desperate of answer when you see the 2nd page of google.	-1
262913285807022080	@megga_balls may consider watching it tomorow then. Daniel radcliffe good in it like?	1
261630517638737920	starting the 2nd season of Being Human, lol, that was quick	1
264217899852505088	IT'S FRIDAY! And if you ignore Rebecca Black, you'll be coming down to Camberwell for some Friday night hobby.... http://t.co/g975FHfM	0
264206147895058432	@lilmex2014 We both did.But it was so good.Ithink the best part was when we were hiding from @Nicole_Bethanyy &Tyler since we sat together.	1
264259661157527552	Flight from Vancouver to Montreal. View right window. Flying high above the clouds into the sun. http://t.co/mmhT5mWX	0
264228600977444864	This week has been a good week. Got the NBA package free on DIRECT TV until Nov 6th. NBA is fantastic!!!!	1
256187170161840128	Snow White and the Huntsman director Rupert Sanders may direct Tom Cruise in Van Helsing http://t.co/2IraOwWB	0
264009820607221760	Still yet to get really excited for Anfield on Sunday.......surely the run must end sometime???	1
262248882828873728	Very gruesome terrible injury for Marcus Lattimore (2nd year in a row) be strong, the injury was similar to Mcgahee from 2003 Fiesta Bowl.	-1
261613229401337856	Former LSU QB Jordan Jefferson was arrested w/ the Honey Badger. Daddy Miles can't save you this time and let you start on Saturday.	-1
263788557615919104	@CalvLyfeson Except for the part where because of lack of depth we also had to play Gerrard, Suarez for a bunch, which may screw us....	-1
263054189758910465	The Patriots are scheduled to hold just one practice thid week, on Thursday. Players are off Wednesday and Friday.	0
264053621359005696	Penalty goal kick by Bronwyn Corrigan of Queens misses on final play of 1st half. St. FX leads Queens 21-3 at the half.  #CISwrug12	0
264218897299951616	"@Bobbieliciouss: Don't think i'm going to school tomorrow." School's gonna crack tomorrow	-1
263617751883591680	Ba facing fitness fight: Demba Ba is rated as '50-50' to make Newcastle United's trip to Liverpool on Sunday, wi... http://t.co/BjFrgTyP	0
260595589304180736	"@SheScreaminJohn: I don't care I'm bringing out the Concords tomorrow." Don't !!!!!!!	-1
226564550420488192	Off to do my vlog. Watching Devil Inside and Journey 2 the Mysterious Island tomorrow...: http://t.co/K0EP0GgS	0
264239014440230913	@PereZGoLD Out of curiosity, is your hard drive official Xbox hardware or is it 3rd party? ^JI	0
238916437413072896	@mdhibbert did you know there is another Volvo out there with a HIB plate spotted on the M20 on Wednesday evening?	0
264216130778972160	I wanna go crazy with Zayn till we see the sun...	0
264029763671306240	Celtics game tomorrow night at 7:30!! How about a hometown win!	0
262506497303531521	I liked a @YouTube video http://t.co/IYt2qoE6 Ricky Gervais talks 10th Anniversary The Office with Brad Blanks in New York City	1
261822351929397251	Love me some Aaliyah, may she rest in peace.	1
264108406644826112	Kanye & Kim as batman and catwoman may be the hottest thing ive ever seen #jeal #bestcelebcouple	1
264228586364473344	Lead / Enquiry Posted on 02 Nov 2012 11:11:09: Can i have the Onkyo service centre in Singapore? Thanks. Rgds http://t.co/lQkKi7h0	0
264243197285376000	@MyLittleDomo i kind of tried... But ipod soooo i'm just gonna sleep tomorrow or something :')	1
264230601345863680	@raaddiiiccall you mean 1st? And okay you're gonna have a hard time persuading people that you dont like Tyler with that @ name	-1
263910406135873536	The recipient of the Cecil B. DeMille Award in the Golden Globe Awards?The HFPA board of directors' choice to be announced Thursday morning.	0
264178373037797376	Who sings "Ya know I like my chicken fried. Cold beer on a Friday night. Pair of jeans that fit just right and the radio upppp" ??	1
263793171765526528	@BedTaker Hopefully this is the turning point for Arsenal, push on from here.. But if Everton keep it up I may change that as I'd love top 4	1
264071584908730369	@dallascowboys good luck this sunday night vs the 7-0 Falcons but you can win the history is on or side and Tony Romo has never lost to them	1
263595714226053121	Martin Luther King; Elizabeth 1st; The girl with the short skirt in McDonalds; My grandaughter. (4 boys.)   -  #Mention20PeopleYouWantToMeet	1
264234303360229376	Well doctors said I have some kind of bug &it's probably best I don't go to school until Monday its a good thing too #badfever #verysickgirl	-1
264255066104537089	It's 3 ferry Friday between Torpoint and Plymouth with waiting times upto 10 minutes. [PC]	0
264223251318837248	@WingmanBiz So wish I lived in Philly! Have a great show tomorrow night!! Hope one day to see you in St.Louis!	1
264258737441763328	@thempeas @laclips The opposite of love isn't hate; it's apathy.  But why stoke the fires when they may never burn as brightly again?	-1
263679372668592129	Tim Tebow may have you "beat" "@lilduval: I think I might be the most famous dude that still jacks off."	1
264226993913077760	If my stomach still feels funny tomorrow, I'm going to punch one, or possibly all, of the Jordan kids right in the kidneys.	-1
263695137522188289	"White Collar launches the second half of Season 4 on Tuesday, Jan. 22"	0
264216787686666240	I am manipulative: Knightley: Los Angeles, Nov 2: Actress Keira Knightley says although she does not like some t... http://t.co/CenpsQs3	-1
264083560955269121	This time 18 yrs ago we won our 1st game of the season v West Ham thks to a goal from Gary Ablett. Also 1st day in my current job.	1
262869065691963392	@schamonaz @sarahlalor yeah 3rd season has just started.. I'm addicted.. Also watching Pretty Little Liars, Revenge & Once Upon a Time atm	1
263954484965818373	8/7/11 Stoke beat Hajduk Split 1-0, 2nd Q Round of the Europa League. The Potters' first game in the competition in 37 years. #thankyouTony	0
264198991338684416	Idgaf who our girls team playing tomorrow! I'm riding with them! Even if they play Baylor!	0
264258017959231488	If you google "fresh prince costume" I'm the 3rd picture!	0
264207128410066945	People are researching the Wolf crash to try and make SC racing safer. If anyone found his GoPro contact Me or Brian Sperry. It may help.	-1
264216915055099905	Can't wait for the Knicks to beat the Heat tomorrow	1
263417399817154561	Blog: NBC Replaces Tomorrow's "Animal Practice" with New "30 Rock" http://t.co/IlDhsi0c	0
263036913768882176	"I once told Harry I was leaving the band on February 30th. He cried for hours until he realised there is no February 30th" - Zayn Malik,	1
257924028994560000	Ugh, the Cotton Bowl last Sat was almost better than today. Almost. (@ Hewlett Packard (TXN04)) http://t.co/UVbR5CuF	1
263373809137098753	@JuniorMasandi kirk should be messaging you by tomorrow latest :) we've just been tryna brainstorm again.	0
259341250661068800	On Sunday night, does Dick LeBeau expect to match Ike Taylor up with A.J. Green? Because I don't think that's gonna work in our favor.	-1
264255407168557056	Sunwood will be at PIP tomorrow, outside DC. Come and try on the new autumn wraps that will take you to and from... http://t.co/3GUncrga	0
264138329463848960	A whole day of Maths, I have to endure this on monday:( #killmenow	-1
263079447517868032	Might not be able to get a free taco tomorrow. As Napoleon Dynamite would say, dang it!	-1
264056372528820225	I want to go to the battle of the bands/ drumlines at cotton bowl November 11th!	1
264140167340769281	@KintonKyle that's going to be wicked with no fireworks! #dohh haa :) I've got Zumba sat then going propaganda in the eve busyy :))	1
264157870948495360	My mums going to Liverpool shopping tomorrow and I'm working. Damn	0
264179118424350720	. Azhar Ali's 157 vs England in the 2nd innings of the 3rd Test in Dubai wins best batting performance of the year by a Pakistani in Tests.	1
263986067118624769	Around the NFC West: Racking up awards: Alex Smith was named the NFC's offensive player of the week Wednesday. ... http://t.co/0z8xFp4v	0
263132450732003328	This whole time I'm thinkin why the heck is everyone keeps talkn bout the NINERS but i forgot its Monday night football lmao	0
233431276290465792	Videos of our rehearsals, videos of our performance at Disneyland at end of Dec, videos of us at the actual Rose Parade on New Years Day...	0
261798658670997504	Happy Single Awareness Day at Official Forever Alone day - February 14 =)))	1
262416445026217984	@BenG_ThatsMe @Mr_MKN ..LeFraud can NOT carry his team in dah 4th qtr!! We've seen it time an again! He looks for Miller and Chalmers...etc!	-1
258715505752412160	May I have Rob Pattinson with a side of Daniel Radcliffe ???(: #Please	1
263917279379587072	1968 Comeback Special Elvis...a tour de force! Don't miss the show on Sunday. Tickets still available. http://t.co/V133cr0M	1
264191236804579328	I'm going to The xx at Rialto Theatre in Tucson, AZ - Feb 17 http://t.co/xFbYZUBS	0
258947413367201793	If you struggle reconciling total and implicit faith in a God you've never seen you may not want to miss this weekend at NLC. NO FEAR Part 3	1
264150458640261120	@ClemsonTom After the orange bowl do you think anyone wants to watch them on thursday?  Seriously though Clemson doesn't pull outside SC	0
263755033361911808	heading into this sunday im in trouble At the TE spot Vernon Davis is on the bye Fred Davis is on IR and Finley Is Q'able	-1
236840043338137601	Watched "Devil Inside" and "Paranormal Activity" ..... Yes I'm definitely going to church Sunday morning!	1
264225227997847552	Chicken, basketball, and you ratchet hoes?! New Thursday Tradition.	0
263815681827557377	Hustle season December Christmas Jan 3 nyelle bday party gotta be the SHIT I'm ready lbs	1
263677798646960128	Tom Brady is named the AFC Offensive Player of the Week for the 22nd time in his career. It ties Peyton Manning for the most POW honors	1
264220520348790784	@Hawthornee_ wrong. Friday - Rebecca black. Are you some special kind of stupid? Ugh	-1
262917245779443712	Trent Richardson is the bad-weather back the Cleveland Browns have long needed: Bill Livingston's Mon... http://t.co/deHRCcdj #cleveland	-1
264229433232203776	@CTJenkins22 No man, thank you. Philly plays you guys on March second (where I'm from) I'd love to meet you man!	1
264228213394403328	For 3 hours once a year, @Britttttney_O shares a birthday with @rockyR5  because its the 2nd in michigan but still the 1st in california! :D	1
263854945298698240	After watching the Raptors first hand today, they definitely in contention for the 8th seed. They were better than the Pacers today.	1
263638028210290688	I just looked at UVa's SAT requirements and such... im definitaly not getting in straight up. lawl at me. looks like im going to transfer.	-1
250068419536379904	@BrandonNAdam Wrong! Amazing show. Won the Golden Globe in January. Sorry son!	1
264247016203354112	@TheyCallMeT_ He's back Saturday but in the PM. I can't promise a kid-free skype but avery usually is better behaved when it's just me	0
264209154292453377	Busy day with dog walks tomorrow. I love all my little odd jobs. Happy it's finally cooled off in Los Angeles.	1
264209249851281409	Hanging at DIA waiting for my #delayed flight to Los Angeles. I'm sure the delay has something to do with #Sandy. USC-Oregon game Saturday!	0
263758190951419905	": #Patriots Tom Brady wins AFC offensive player of the week for 22nd time."... http://t.co/WlFHyQ0I --#NFL	1
264241613683961856	@seanhannity    We live in the Jersey shore area. No power since Mon. Disgusted with the response of disaster!!!	-1
255908269040754688	I should've worn the Concords tomorrow. -.- Oh well.	1
263769246813782016	Lee Mason has been dropped by United for Saturday's fixture against Arsenal. Looks like Howard Webb has been brought back into the team.	0
262409240147288064	OU really has nothing play for anymore. Screw the sun bowl or cotton bowl. if we aren't in a bcs bowl game, it's a disappointing season.	-1
264247303878111232	@nayibsk8 I am in salt lake training at the moment. going good! si claro papi we will Skype tomorrow! miss you no homo	1
264219543453462528	@NickiOswalt wrong. I think you're Tom, I'm April. Obviously. Or you're Jerry.	-1
264131198404673536	@headder_means23 aj wants to go to the pacers game saturday if there is any tickets	0
264229925786095616	The heat is gunna kill the Knicks tomorrow	0
264252316188807169	RFT @MeekMill: Skype nights! might as well Skype with someone who gonna be at the mmg tour at 1st mariner	1
260878281228816385	I basically live here. Find me on the 4th floor! (@ Dr. Martin Luther King Jr. Library) on #Yelp http://t.co/p5G5YbAz	0
263274579114483712	How are these fools talking about "Niners are the best team in the NFC".Last time i checked, the Giants SHAT on them. Held them to FG in 4th	-1
260624892112822272	New Post: Homeschool Friday - Beginning of the week we did a little book on Martin Luther King Jr. find the... http://t.co/fQpk30GJ	0
255719346838577152	@billmaher Just thinking of the mag on exorcisms u mentioned Fri. u need 2 c the documentary The Devil Inside which is based on true events	0
242357103455531008	Had such a great time lastnight at the PIPA 2nd Year solos - fantastic to see new talent on stage :D	1
264166414661865472	Tomorrow is Support the Packers day at work. I may wear this little diddy... http://t.co/lnqYXy8a	0
262293816931921920	Considering expectations going into the yr & the mishandling of 4th qtr vs UNC someone should turn the hot water on in TOB's beach house.	0
264108909994852352	I think @WayneRooney is my besy player for Manchester United then it is Robin Van Persie good luck aginst Arsneal at Old Trafoord Saturday	1
264101843670552576	November 1st 2003: Cristiano Ronaldo scored his first Manchester United goal with 18 yrs - 269 days old.	0
261208323662176256	Asif the next Pretty Little Liars episode is in January, I CAN'T WAIT SO LONG. The halloween episode was next level tho	1
263563275877351424	FoxBusiness: Barclays Profit Driven by Investment Banking: Barclays PLC (BCS) Wednesday continued to reap the re... http://t.co/K66RCLuW	0
262037171987431424	Just watched my movie, Contraband! Look 4 me in the movies The Bay and Flight in theaters & On Demand on Nov 2! #Contraband #TheBay #Flight	0
264246049110114304	Louis Oosthuizen is now three strokes clear in China - He is playing the 17th hole - Phil Mickelson remains second on the second day.	0
260991586832379905	Pretty Little Liars just blew my mind!! #AtrAin was everything I'd hoped for. Is it January yet..?	1
264049804471054336	@UnionJworld #unionjfollowme i have maths all day tomorrow +mon and maths GCSE on tue then another maths GCSE and friday a 3hr english exam	0
263985695213879296	@The_GilmoreEra GEAUX TIGERS! Hope to see you wearing that purple and gold on Saturday nights in Death Valley!	1
264105211218505728	The firewall? Obama's last stops of the 2012 campaign next Monday will be in Wisconsin, Ohio and Iowa -- where his 2008 bid began.	0
263854475087867904	Who left the door unlocked in Tuesday's Wizards game?  Our @AlldaymattyJay breaks it down. http://t.co/RgkZNWMx	0
264233272828112897	@HersheyMontana make u register for the undergrad summit in ATL jan 25-26	0
261718250872766464	Congrats Sarah Geronimo for winning the Best Local Video Artist in 8th USTv Student's Choice Awards.. We are so proud of you...	1
264259974568501248	@DeanWardley haha I have no1 to play out with until 2moro #vodkaonhold it's getting better :) Newcastle is the best though! #Prydz #dec #? X	1
264231053143715840	@NBA let me get this straight.. 2nd day of the NBA season, and only 2 games were scheduled??? And 1 was postponed? WTF	0
264125209114734593	Spoke to a sheikh from Dubai at Goodison on Sunday with his full costume on I gave him our details he said hell be in touch for LFC glasses	0
263830677374525440	Just had our meeting with Angie and George from Big Brother... We all getting excited about Saturday night we... http://t.co/EKEbt8zt	1
264236746831708160	S/O to @BOSSMAN_QUAY & hope he has safe travels tomorrow.  #HerdNation could use you.  Doc loves those Florida boys.  #SpeedKills	1
264256207001366529	@justinbieber please Justin follow me ! Hope everyday ! Je t'aime ! Can wait to see u in Paris for the 1st time ! Je t'aime <3	1
260555575610458112	Then the 1st song is Devils and the time on it is 3:16 and if you look at the bible verse John 3:16	0
264242463663878144	Thursday's Top 5: One game, five great plays from an exciting night in the NBA on Thursday. http://t.co/4rJ3rsyK	1
263135572829294592	I'm a real nigga 1st, get money 2nd break bread with my niggas we like family so respect it-Yo Gotti	1
264153105808105472	Indiana men's 1st basketball game tonight!!! Lets go Hooisers!!! #indianamensbasetball #1game #love http://t.co/QxukpbIW	1
264170097751511040	had such an epic night. gonna pay for it tomorrow when Raw hits Newcastle.  #WWE #RAW	1
264138535156711424	@iamtheboyking @bradnosan I agree but Zeller is a great complement to Kyrie and Andy's style of play is exactly what the 2nd team needs	1
264050425320325121	Lana Del Rey on the 15th of May? (Unintentional rhyme) someone must come with!	1
264226268092964865	@Tylerfootballs  nothin Friday night b cuz I got a game Saturday but Saturday night I think I'm hanging out with nick, pat, drake, and Ben	0
260940415182725120	Can't wait for January to roll around with Raylan Givens and some new episodes of Justified. #bamf	1
264122090528067584	want to see lana del rey in london so much in may!	1
264251661072072705	@TheSohai you get ready 1st. I otw back from school only . on ur Skype 1st	0
264112225239830528	No new Grey's or Scandal. :( Must be a sign that I'm supposed to study for our exam Monday... (which I completely forgot about!)	-1
263303125186781184	And NOW we have no power! :( I wonder if CES does since it is only two blocks away? Kiddos may be coming home from school.	-1
264205706515861505	Anyone wanna go to a free concert Saturday in Georgia with me?	0
264101411367825408	Just notified that Steelers can't find hotel rooms in NY so they're leaving Sunday morning. Thank you, scorecenter, for this breaking news.	0
264096265569202177	Kirk Gone Acoustic with Quentin May @thirstnhowllr 8:00 TONIGHT!! #KGA	0
263660610443681793	Let the debate begin: Eli or Big Ben: When the Steelers play the Giants on Sunday, there will be something swirling... http://t.co/t0NNmLzF	0
262618276411101184	Q2 3:51. Trent Richardson rushed right to the Cleveland 49 for 12 yards. 1st & 10.	0
264100870432620544	We are @ Club H Disco dancing the night away! Thanks Jan for dedicating your the devil in disguise by Elvis to me!!	1
263235048935940096	@kneadwithlove  A trunk show by Pipa & bella & EKSMS on Nov 1st @ Escobar with complimentary Cocktail workshop & designer Jewelry.RSVP to us	0
263976060306206721	Heat,Celtics,Bulls,knicks>RT @Gama_Maverick: Who do you have at 4th?@ShazLNS @IamLethabo	0
263067909553790976	Even if I knew that tomorrow the world would still go to pieces, I would still plant my apple tree. - Martin Luther King Jr.	1
264180884566069248	I'm getting off work tomorrow. Then coming home to watch the Heat win and talk shit.	1
255354097396498432	Kenya Powerites, may all thy respective spouses cheat on thee for denying me a rerun of the El Classico.	-1
263445484721541120	@DamiOyerinde17 @slimjeanteam ios5 at the moment gonna upgrade tomorrow Cbb tonight	0
264245988997357569	Howard Webb will officiate the West Ham vs Manchester City game tomorrow. <BJ> http://t.co/rWMsCCNa	0
263705069894119424	We're going to a Patriots game! Monday night football baby! Can't wait! http://t.co/2YC1901A	1
264209095601569793	Tyler is gonna be so swagged out tomorrow, im gonna have to take an instagram pic with him	1
264208001043415041	@jasonbroccoli - Jason, Loving Your Performances. May Your Disco Balls Shine! You Are Truly the Hot Slut of the Day. http://t.co/7obQMSvR	1
264107464151146496	Arsenal FC Vs Manchester United - A close contest or not?: Saturday at Old Trafford will see the G... http://t.co/j4jV5fvq #AFC #Arsenal	0
264102053566107648	On the bright side, looking forward to Cambridge City away in the FA Cup tomorrow night, should be a laugh! #mkdons	1
264227703572557824	That 2nd half was shit LA didnt deserve to win it Vancouver played tough and didnt deserve to be screwed by the ref	-1
264252917173846017	Tomorrow marks the start of what is usually Chelsea's worst month. Swansea, Shakhtar, Pool, WBA, Juve, City & Fulham over 4 weeks - TOUGH!	-1
264101680268865537	I seriously may be the only person who doesn't like Madonna	-1
252928221480382464	@revmagdalen well since the GOP and DNC are the same...you're out of luck. Both support NDAA, SOPA, Endless war, drones of the US,no 4th am.	-1
263467478443757569	Did a decision by TOB cost #NCSU the win and their streak against #UNC Find out on the new podcast tomorrow! http://t.co/NKABcVQn	0
259704078735646720	@jpugh3rd This game reminds me of the Cotton Bowl game; we controlled it, but not enough points.  Afraid of 2nd half LSU dominance.	-1
258725663673049088	@ChazzWoodson you're better when we were talking black lacrosse players after we won our 3rd straight all state sugar bowl	1
264232751002165248	@officialdfoster Happy Birthday! (I know it's already Friday in Singapore, but Happy Birthday anyway!)	1
262733656580321280	@russfee Contraband. Friend bought it in Whitefish. I'm going there in January, maybe we can make a deal.	0
264079369687928833	@jasmine_hugo What you doing tomorrow? Im trying to find plans to get out of going Plymouth w/ parents	0
263132478305337344	First show at NLC had an amazing time with some talented people! <3 now time to rest so I can do it again tomorrow #werewolves @sayurijunie	1
264236091085819904	Sooo I didn't know the first Friday The 13th didn't have Jason in it.....	-1
263198850741841920	Words with friends just made me watch an ad for the DVD release of Red Tails. Now I may have to pay Zinga or they may make me watch it again	-1
264223424375836672	In case you weren't invited . . .: ..it 'may' have been because Andy was hiding a deep,dark secret Personali... http://t.co/JL5WlVB7	-1
264089952097296384	With the Spireites short of defensive options ahead of Saturday's FA Cup first-round tie at home to @Official_HUFC	0
264251456528465920	#ff @ditchydj the NW's finest DJ, on air in Yorkshire today, Lancashire tomorrow and Liverpool on Sunday!! Tune in and give him a listen x	0
263418326775107585	Happy Birthday to my Big Brother @dreeee1 May God continue to Bless you and prosper you.	1
261329607238758400	I'm always thinking that The Bachelor is pathetic, bunch of gurls fighting for a guy!....C'mon! but when is the opposite I kinda like it =)	-1
